video,frame,x_min,y_min,x_max,y_max
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,38,728,176,778,235
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,38,1222,363,1273,438
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,38,1109,923,1154,996
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,39,142,456,211,489
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,39,759,816,811,882
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,39,1370,729,1435,769
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,39,1202,333,1250,393
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,39,698,212,752,276
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,39,1114,914,1163,973
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,39,1656,701,1709,729
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,40,783,856,835,925
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,40,63,451,133,484
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,40,662,254,723,314
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,40,1424,717,1491,753
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,40,1176,297,1227,355
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,40,1126,894,1175,952
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,40,1716,703,1774,731
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,41,805,900,854,968
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,41,1,447,54,480
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,41,1140,871,1191,934
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,41,1483,710,1549,744
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,41,622,292,688,353
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,41,1150,258,1203,320
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,41,1780,706,1841,735
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,42,827,945,874,1013
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,42,582,329,647,384
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,42,1151,852,1202,913
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,42,1540,705,1606,736
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,42,1124,222,1177,284
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,42,1847,711,1909,744
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,43,845,991,889,1061
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,43,1097,186,1151,247
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,43,1166,832,1217,891
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,43,1601,703,1667,734
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,43,537,360,602,412
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,43,814,1,850,55
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,44,806,29,845,97
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,44,481,390,553,438
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,44,1663,703,1730,734
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,44,1072,149,1122,209
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,44,1178,813,1228,866
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,44,855,1040,898,1079
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,45,790,72,832,141
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,45,426,414,500,461
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,45,1726,704,1789,736
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,45,1194,789,1243,843
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,45,1051,105,1095,168
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,46,369,432,445,476
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,46,1791,708,1858,741
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,46,778,115,818,179
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,46,1209,765,1258,821
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,46,1026,64,1074,132
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,47,760,158,802,224
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,47,1,598,72,636
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,47,307,448,384,486
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,47,1225,733,1276,795
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,47,1856,714,1918,747
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,47,1003,22,1055,91
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,48,741,201,785,265
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,48,246,456,324,492
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,48,60,607,136,645
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,48,1240,703,1288,764
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,48,986,1,1028,52
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,49,722,242,767,306
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,49,185,459,261,492
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,49,123,618,198,655
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,49,1254,670,1297,730
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,50,704,282,750,348
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,50,123,458,200,492
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,50,183,628,257,666
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,50,1268,634,1305,696
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,51,689,323,733,390
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,51,59,456,138,491
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,51,239,639,312,677
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,51,1274,597,1308,658
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,52,678,366,719,432
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,52,290,650,362,689
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,52,1,454,75,489
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,52,1279,561,1309,620
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,53,668,408,707,476
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,53,335,661,407,702
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,53,1273,516,1307,580
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,54,663,451,700,519
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,54,378,674,448,714
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,54,1264,478,1301,539
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,55,660,496,693,563
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,55,413,685,484,727
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,55,1247,441,1291,498
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,56,662,539,695,607
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,56,445,694,515,739
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,56,1229,400,1275,460
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,56,1027,1034,1071,1080
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,57,665,582,703,650
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,57,474,706,543,751
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,57,1204,366,1253,422
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,57,1032,992,1078,1080
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,58,673,626,713,694
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,58,501,715,575,761
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,58,1177,333,1228,382
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,58,1051,957,1107,1042
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,59,526,727,596,774
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,59,686,668,732,733
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,59,1143,303,1202,355
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,59,1064,914,1122,1003
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,59,1847,631,1920,687
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,60,706,709,755,773
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,60,1109,280,1170,329
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,60,1086,880,1145,968
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,60,1796,627,1920,683
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,60,558,739,624,785
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,61,727,747,785,806
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,61,1071,260,1136,308
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,61,581,750,651,797
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,61,1109,845,1170,926
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,61,1748,616,1920,688
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,62,757,780,819,838
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,62,610,765,677,810
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,62,1032,246,1099,290
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,62,1131,812,1196,896
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,62,1706,608,1912,678
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,63,788,808,856,862
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,63,636,777,703,822
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,63,1,606,54,642
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,63,992,238,1059,275
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,63,1159,780,1222,863
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,63,1662,593,1871,672
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,64,38,612,108,650
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,64,663,786,731,835
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,64,827,831,894,878
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,64,953,234,1019,266
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,64,1181,748,1243,826
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,64,1619,587,1824,664
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,65,92,620,163,657
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,65,692,799,759,849
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,65,867,848,939,892
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,65,912,235,980,267
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,65,1204,713,1265,796
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,65,1583,576,1794,658
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,66,144,627,214,665
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,66,721,814,789,863
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,66,875,238,940,272
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,66,912,862,982,898
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,66,1226,677,1282,758
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,66,1552,562,1753,648
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,67,194,635,264,674
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,67,752,828,820,875
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,67,835,246,901,283
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,67,958,864,1028,898
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,67,1239,637,1295,719
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,67,1523,547,1721,637
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,67,1889,649,1920,687
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,68,244,644,312,682
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,68,782,842,850,886
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,68,1005,857,1076,894
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,68,795,260,859,296
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,68,1253,599,1302,684
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,68,1846,647,1916,681
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,68,1492,536,1691,632
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,69,289,652,357,691
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,69,814,852,884,898
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,69,1054,843,1125,887
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,69,1808,639,1882,677
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,69,754,277,819,312
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,69,1265,560,1305,647
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,69,1468,529,1664,623
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,70,1102,827,1172,873
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,70,850,862,918,901
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,70,332,659,401,700
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,70,1772,632,1846,669
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,70,717,295,777,333
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,70,1267,522,1307,609
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,70,1446,522,1641,617
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,71,376,670,444,710
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,71,1150,808,1220,856
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,71,885,868,952,905
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,71,1740,628,1815,664
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,71,1263,483,1303,576
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,71,674,315,733,352
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,71,1427,509,1623,608
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,72,1199,788,1269,837
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,72,419,679,486,721
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,72,919,871,989,905
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,72,1708,620,1783,658
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,72,631,334,695,374
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,72,1256,446,1306,534
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,72,1402,490,1599,604
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,73,1251,770,1321,817
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,73,956,868,1025,906
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,73,460,689,526,733
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,73,586,356,648,394
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,73,1683,616,1755,653
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,73,1384,487,1577,592
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,73,1238,411,1291,498
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,74,992,862,1061,900
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,74,1302,754,1371,801
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,74,1656,610,1729,647
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,74,501,703,570,751
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,74,540,374,603,414
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,74,1364,467,1552,583
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,74,1219,379,1278,462
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,74,1882,648,1920,682
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,75,1030,851,1099,895
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,75,1358,739,1426,780
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,75,1629,602,1703,643
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,75,1843,643,1916,682
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,75,496,396,557,432
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,75,538,717,603,764
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,75,1353,449,1528,576
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,75,1192,343,1258,428
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,76,1069,838,1137,884
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,76,1808,637,1882,678
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,76,1606,597,1677,636
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,76,1415,728,1484,768
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,76,447,409,512,450
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,76,582,735,648,782
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,76,1324,436,1509,561
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,76,1166,314,1242,393
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,77,1109,823,1177,870
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,77,398,426,464,463
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,77,1772,630,1848,671
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,77,1471,721,1539,756
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,77,1581,589,1653,630
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,77,624,755,688,801
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,77,1308,417,1489,548
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,77,1137,292,1216,367
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,78,663,772,728,821
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,78,1150,807,1218,855
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,78,1740,625,1815,666
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,78,1532,716,1600,748
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,78,347,441,414,476
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,78,1558,583,1626,624
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,78,1293,391,1467,527
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,78,1103,276,1191,338
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,79,1193,789,1261,837
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,79,701,791,768,842
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,79,1594,713,1663,745
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,79,295,449,360,483
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,79,1709,618,1784,660
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,79,1530,571,1603,617
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,79,1068,252,1149,316
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,79,1279,367,1433,514
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,80,1238,773,1307,819
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,80,742,812,808,860
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,80,243,455,313,487
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,80,1679,613,1753,655
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,80,1657,712,1725,744
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,80,1506,563,1577,607
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,80,1031,238,1114,304
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,80,1253,341,1409,493
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,80,1888,644,1920,674
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,81,1285,756,1354,803
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,81,782,830,850,877
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,81,188,458,255,489
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,81,1650,605,1723,647
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,81,1721,713,1790,744
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,81,1848,641,1910,675
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,81,1482,552,1549,599
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,81,994,230,1079,282
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,81,1228,316,1384,473
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,82,823,845,889,892
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,82,1333,742,1401,786
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,82,134,457,198,489
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,82,1621,598,1691,644
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,82,1787,715,1856,747
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,82,952,227,1040,271
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,82,1809,634,1872,670
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,82,1462,546,1526,587
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,82,1202,293,1366,441
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,83,1381,730,1450,772
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,83,77,454,144,486
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,83,863,857,931,898
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,83,911,229,999,268
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,83,1588,588,1663,633
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,83,1852,719,1918,752
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,83,1430,525,1500,576
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,83,1773,627,1834,662
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,83,1172,268,1339,421
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,84,871,230,959,274
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,84,1432,719,1501,759
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,84,904,864,971,901
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,84,19,450,83,482
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,84,1739,619,1801,656
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,84,1563,581,1635,627
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,84,1411,516,1478,564
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,84,1143,249,1311,387
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,85,1483,712,1553,749
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,85,945,867,1011,901
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,85,830,236,916,288
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,85,1703,612,1767,650
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,85,1535,574,1603,617
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,85,1111,233,1279,368
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,85,1386,503,1454,551
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,86,1538,706,1607,740
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,86,984,862,1050,899
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,86,1672,603,1732,640
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,86,1509,563,1578,609
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,86,1073,214,1248,339
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,86,793,249,874,306
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,86,1363,487,1432,536
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,86,1079,1031,1121,1080
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,87,750,264,835,322
videos/648d67b7-995b-4111-b6b7-09d97bfbbfd7.mp4,87,1022,851,1090,894
